No se encuentra la base de datos indicada.﻿0
Fecha|Valor
2006-01-04 00:00:00|81.63
2006-01-05 00:00:00|76.6
2006-01-06 00:00:00|189.9
2006-01-07 00:00:00|248.4
2006-01-08 00:00:00|191.7
2006-01-09 00:00:00|160.0
2006-01-10 00:00:00|133.5
2006-01-11 00:00:00|349.0
2006-01-12 00:00:00|601.3
2006-01-13 00:00:00|369.5
2006-01-14 00:00:00|121.3
2006-01-15 00:00:00|369.0
2006-01-16 00:00:00|360.3
2006-01-17 00:00:00|107.0
2006-01-18 00:00:00|113.1
2006-01-19 00:00:00|81.63
2006-01-20 00:00:00|83.2
2006-01-21 00:00:00|92.5
2006-01-22 00:00:00|158.5
2006-01-23 00:00:00|88.88
2006-01-24 00:00:00|325.9
2006-01-25 00:00:00|413.5
2006-01-26 00:00:00|315.0
2006-01-27 00:00:00|288.9
